Activity ID,Activity Date,Activity Name,Activity Type,Elapsed Time (seconds),Moving Time (seconds),Distance (meters),Max Speed,Average Speed,Elevation Gain (meters),Calories,Average Temperature
14747756180,"Jun 20, 2020, 3:18:59 PM",Morning Ride,Ride,9219,5653.0,14232.400390625,8.966666221618650,2.517672061920170,465.5032653808590,1808.0,17.0
14747756191,"Jun 24, 2020, 1:27:34 PM",Morning Ride,Ride,6431,4712.0,17058.400390625,22.75,3.620203733444210,554.7359008789060,1423.0,17.0
14747756248,"Jun 27, 2020, 1:12:45 PM",Morning Ride,Ride,14058,11106.0,22986.30078125,7.785714149475100,2.069719076156620,599.25830078125,2541.0,30.0
14747756291,"Jun 2, 2020, 4:20:35 PM",Morning Ride,Ride,3110,2822.0,6703.5,8.819999694824220,2.3754429817199700,258.0829162597660,763.0,21.0
14747756294,"Jun 8, 2020, 4:41:09 PM",Morning Ride,Ride,4997,4478.0,15228.7001953125,9.819999694824220,3.4007816314697300,343.33209228515600,1074.0,21.0
14747756295,"Jun 14, 2020, 4:10:44 PM",Morning Ride,Ride,4640,4461.0,15206.900390625,9.180000305175780,3.4088544845581100,342.891357421875,909.0,19.0
14747756300,"Jun 13, 2020, 2:53:41 PM",Morning Ride,Ride,4451,4293.0,15563.900390625,11.579999923706100,3.625413417816160,341.5062255859380,997.0,13.0
14747756303,"Jun 15, 2020, 4:44:16 PM",Morning Ride,Ride,6261,5999.0,13967.2001953125,10.359999656677200,2.3282546997070300,527.0498046875,1330.0,19.0
14747756305,"Jun 18, 2020, 1:12:34 PM",Morning Ride,Ride,7001,6652.0,15319.2998046875,10.319999694824200,2.302961587905880,590.6799926757810,1484.0,17.0
14747756313,"Jun 11, 2020, 1:05:41 PM",Morning Ride,Ride,4587,4353.0,15272.0,10.300000190734900,3.508384943008420,341.74224853515600,1100.0,11.0
14747756321,"Jun 5, 2020, 6:16:34 PM",Lunch Ride,Ride,5876,5327.0,12628.5,7.0,2.3706588745117200,465.1180419921880,1374.0,21.0
14747756331,"Jun 3, 2020, 2:41:18 PM",Morning Ride,Ride,4743,4355.0,15235.2001953125,10.114285469055200,3.498323678970340,342.88128662109400,1154.0,19.0
14747756342,"Jun 17, 2020, 1:30:47 PM",Morning Ride,Ride,7214,6843.0,15347.7998046875,9.716666221618650,2.242846727371220,587.5651245117190,1600.0,17.0
14747756371,"Jun 12, 2020, 3:20:20 PM",Morning Ride,Ride,4519,4242.0,15235.5,10.399999618530300,3.5915842056274400,342.1252746582030,1040.0,19.0
14747756424,"May 22, 2020, 2:58:36 PM",Morning Ride,Ride,201,33.0,48.20000076293950,0.9714285731315610,1.4606060981750500,0.0,14.0,17.0
14747756425,"May 27, 2020, 4:52:08 PM",Morning Ride,Ride,4392,4094.0,9353.0,6.400000095367430,2.284562826156620,269.339111328125,1003.0,22.0
14747756432,"May 28, 2020, 2:59:37 PM",Morning Ride,Ride,5169,4717.0,15266.2001953125,10.15999984741210,3.2364213466644300,343.04412841796900,1164.0,17.0
14747756436,"May 31, 2020, 4:04:48 PM",Morning Ride,Ride,4972,4701.0,15209.599609375,8.5,3.23539662361145,342.91168212890600,1105.0,18.0
14747756442,"May 26, 2020, 10:57:13 PM",Afternoon Ride,Ride,4462,2618.0,4579.89990234375,4.940000057220460,1.7493888139724700,80.00773620605470,371.0,27.0
14747756453,"May 25, 2020, 4:06:25 PM",Morning Ride,Ride,6320,6002.0,13809.7001953125,7.980000019073490,2.300849676132200,467.6502685546880,1447.0,17.0
14747756501,"May 22, 2020, 3:02:10 PM",Morning Ride,Ride,4974,4698.0,9838.0,10.319999694824200,2.0940825939178500,373.3199462890630,1159.0,18.0
14747760933,"May 18, 2020, 4:41:36 PM",Morning Ride,Ride,4497,4261.0,9712.7998046875,9.216666221618650,2.2794649600982700,373.3285827636720,948.0,21.0
14747760948,"May 20, 2020, 3:53:00 PM",Morning Ride,Ride,6895,6089.0,13900.099609375,10.359999656677200,2.2828214168548600,527.5174560546880,1611.0,19.0
14747760951,"May 16, 2020, 4:24:54 PM",Morning Ride,Ride,4896,4460.0,9780.2998046875,9.649999618530270,2.19289231300354,374.1761169433590,1122.0,20.0
14747760962,"May 15, 2020, 3:03:08 PM",Morning Ride,Ride,7298,6238.0,13971.5,8.239999771118160,2.2397403717041000,529.5527954101560,1774.0,19.0
14747760997,"May 17, 2020, 3:00:59 PM",Morning Ride,Ride,10807,9958.0,29975.599609375,7.599999904632570,3.0102028846740700,689.9191284179690,2124.0,27.0
14747761074,"May 10, 2020, 5:46:54 PM",Morning Ride,Ride,4913,4077.0,9799.400390625,10.720000267028800,2.403581142425540,374.6813049316410,994.0,19.0
14747761082,"May 6, 2020, 4:27:10 PM",Morning Ride,Ride,5039,4714.0,9810.2998046875,7.940000057220460,2.081098794937130,372.5848388671880,1228.0,26.0
14747761089,"May 8, 2020, 3:17:42 PM",Morning Ride,Ride,5305,4838.0,12749.599609375,7.449999809265140,2.6353037357330300,376.8338623046880,1252.0,17.0
14747761091,"May 9, 2020, 4:08:35 PM",Morning Ride,Ride,6491,5787.0,15480.900390625,7.583333492279050,2.675116539001470,471.4132385253910,1474.0,20.0
14747761096,"May 4, 2020, 3:47:43 PM",Morning Ride,Ride,6563,6149.0,13902.7998046875,8.699999809265140,2.2609856128692600,528.1951293945310,1459.0,19.0
14747761098,"May 2, 2020, 5:22:42 PM",Morning Ride,Ride,4656,3306.0,10959.0,10.680000305175800,3.3148820400238000,231.1728973388670,881.0,22.0
14747761103,"May 13, 2020, 5:06:31 PM",Morning Ride,Ride,7308,6795.0,13926.2998046875,8.699999809265140,2.049492359161380,529.542724609375,1706.0,18.0
14747761111,"May 3, 2020, 3:48:09 PM",Morning Ride,Ride,5092,4681.0,15206.2001953125,9.899999618530270,3.2484939098358200,342.69989013671900,1105.0,16.0
14747761122,"May 12, 2020, 3:48:48 PM",Morning Ride,Ride,6437,5966.0,13936.2998046875,9.420000076293950,2.335953712463380,528.8250122070310,1457.0,19.0
14747761207,"Apr 24, 2020, 3:05:42 PM",Morning Ride,Ride,3270,2647.0,5671.7001953125,9.399999618530270,2.1426899433136000,217.12892150878900,799.0,19.0
14747761229,"Apr 27, 2020, 3:05:28 PM",Morning Ride,Ride,5073,4910.0,15153.900390625,10.100000381469700,3.086333990097050,344.0801696777340,1055.0,17.0
14747761234,"May 1, 2020, 3:40:57 PM",Morning Ride,Ride,4425,4303.0,9821.5,9.766666412353520,2.282477378845220,370.46624755859400,1035.0,18.0
14747761253,"Apr 25, 2020, 3:54:12 PM",Morning Ride,Ride,4901,4494.0,9757.400390625,9.433333396911620,2.171205997467040,372.78582763671900,1222.0,21.0
14747761281,"Apr 29, 2020, 3:13:08 PM",Morning Ride,Ride,6058,5336.0,15412.2998046875,9.239999771118160,2.888362169265750,381.0763244628910,1194.0,15.0
14747761301,"Apr 21, 2020, 8:00:16 PM",Afternoon Ride,Ride,4854,4324.0,9819.2998046875,10.75,2.270883560180660,373.3272705078130,1213.0,18.0
14747761310,"Apr 17, 2020, 6:01:47 PM",Lunch Ride,Ride,4919,4336.0,9852.099609375,9.260000228881840,2.2721633911132800,372.35479736328100,1189.0,16.0
14747761341,"Apr 23, 2020, 6:51:55 PM",Lunch Ride,Ride,10269,3868.0,7716.60009765625,17.337499618530300,1.99498450756073,161.02638244628900,1425.0,26.0
14747761412,"Apr 16, 2020, 5:29:53 PM",Morning Ride,Ride,3,3.0,0.20000000298023200,0.10000000149011600,0.06666667014360430,0.0,0.0,0.0
14747761444,"Apr 14, 2020, 7:51:06 PM",Lunch Ride,Ride,4037,3289.0,6792.60009765625,7.099999904632570,2.0652477741241500,299.5849914550780,371.0,
14747761509,"Apr 16, 2020, 5:30:39 PM",Morning Ride,Ride,5666,4626.0,9819.099609375,11.266666412353500,2.1225898265838600,373.58856201171900,1419.0,20.0
14747768480,"Apr 2, 2020, 9:22:57 PM",Afternoon Ride,Ride,2743,2489.0,5691.39990234375,8.479999542236330,2.28662109375,212.6800537109380,644.0,19.0
14747768513,"Apr 4, 2020, 8:24:15 PM",Afternoon Ride,Ride,7338,6434.0,18163.0,13.140000343322800,2.822971820831300,374.6502990722660,1468.0,18.0
14747768588,"Mar 26, 2020, 8:55:06 PM",Afternoon Ride,Ride,2506,2261.0,5664.7001953125,9.720000267028810,2.5053958892822300,211.1488494873050,588.0,15.0
14747768611,"Mar 27, 2020, 5:58:00 PM",Morning Ride,Ride,2778,2340.0,6905.60009765625,10.399999618530300,2.951111078262330,197.55148315429700,708.0,13.0
14747768614,"Mar 24, 2020, 6:52:36 PM",Lunch Ride,Ride,4952,4180.0,9865.7998046875,8.5,2.360239267349240,370.7760314941410,1239.0,17.0
14747768618,"Mar 21, 2020, 8:01:20 PM",Afternoon Ride,Ride,4755,4045.0,9844.599609375,10.199999809265100,2.433770179748540,367.80645751953100,1096.0,16.0
14747768620,"Mar 17, 2020, 8:55:35 PM",Afternoon Ride,Ride,342332,4243.0,9890.400390625,8.016666412353520,2.3309922218322800,368.5133361816410,1166.0,15.0
14747768636,"Mar 16, 2020, 9:01:21 PM",Afternoon Ride,Ride,6431,5891.0,13995.0,9.533333778381350,2.375657796859740,527.7213745117190,1352.0,17.0
14747768639,"Mar 30, 2020, 9:02:29 PM",Afternoon Ride,Ride,4209,3949.0,9903.099609375,10.279999732971200,2.50774884223938,370.0960693359380,1007.0,20.0
14747768660,"Mar 15, 2020, 8:40:27 PM",Afternoon Ride,Ride,6702,5865.0,13974.7998046875,10.233333587646500,2.3827450275421100,527.743408203125,1447.0,16.0
14747768751,"Mar 11, 2020, 10:25:56 PM",Afternoon Ride,Ride,5280,4570.0,11340.2998046875,10.880000114440900,2.481466054916380,430.46685791015600,1218.0,20.0
14747768754,"Feb 20, 2020, 3:05:30 PM",Morning Ride,Ride,4379,4005.0,9838.7001953125,10.600000381469700,2.456604242324830,370.40069580078100,1061.0,9.0
14747768757,"Mar 9, 2020, 9:02:04 PM",Afternoon Ride,Ride,6445,5753.0,15319.400390625,8.819999694824220,2.6628541946411100,467.2438049316410,1161.0,21.0
14747768761,"Mar 8, 2020, 9:16:58 PM",Afternoon Ride,Ride,6308,5745.0,15306.2001953125,8.760000228881840,2.664264678955080,468.40533447265600,1299.0,17.0
14747768763,"Feb 29, 2020, 11:24:19 PM",Afternoon Ride,Ride,5874,5752.0,13890.0,10.479999542236300,2.4148123264312700,525.7559814453130,1543.0,16.0
14747768766,"Feb 24, 2020, 11:15:51 PM",Afternoon Ride,Ride,6264,5907.0,13946.599609375,10.920000076293900,2.3610293865203900,526.3589477539060,1539.0,18.0
14747768767,"Feb 28, 2020, 9:07:09 PM",Afternoon Ride,Ride,4401,3989.0,9828.2001953125,9.579999923706060,2.4638254642486600,368.84625244140600,1149.0,25.0
14747768772,"Mar 3, 2020, 11:20:59 PM",Afternoon Ride,Ride,7506,6755.0,15115.7001953125,9.783333778381350,2.2377054691314700,567.8687133789060,1828.0,21.0
14747768773,"Mar 5, 2020, 11:01:51 PM",Afternoon Ride,Ride,8587,7972.0,17886.400390625,9.539999961853030,2.243652820587160,681.769775390625,1975.0,19.0
14747768776,"Mar 7, 2020, 6:59:08 PM",Morning Ride,Ride,7594,7347.0,18191.80078125,10.220000267028800,2.4760854244232200,679.3992309570310,1846.0,17.0
14747768835,"Feb 19, 2020, 3:45:23 PM",Morning Ride,Ride,6115,5820.0,14006.400390625,9.516666412353520,2.406597852706910,525.865478515625,1623.0,13.0
14747768840,"Feb 13, 2020, 8:46:25 PM",Lunch Ride,Ride,6188,5980.0,13934.7998046875,10.34000015258790,2.3302340507507300,523.76806640625,1593.0,19.0
14747768855,"Feb 11, 2020, 11:02:26 PM",Afternoon Ride,Ride,7641,7191.0,18156.5,8.720000267028810,2.5248923301696800,685.5963745117190,1840.0,17.0
14747768884,"Feb 8, 2020, 7:56:02 PM",Lunch Ride,Ride,8632,7981.0,18922.900390625,10.680000305175800,2.3709936141967800,702.8551025390630,2292.0,20.0
14747768918,"Feb 15, 2020, 6:10:24 PM",Morning Ride,Ride,10881,9368.0,17693.69921875,7.366666793823240,1.8887382745742800,343.6977844238280,2180.0,21.0
14757458048,"Feb 7, 2020, 10:11:18 PM",Afternoon Ride,Ride,5913,5764.0,15404.7001953125,9.319999694824220,2.6725711822509800,466.2828674316410,1426.0,18.0
14757458164,"Jan 23, 2020, 9:26:29 PM",Afternoon Ride,Ride,3774,3343.0,9954.0,8.539999961853030,2.977565050125120,278.1552734375,907.0,21.0
14757458171,"Jan 6, 2020, 10:14:15 PM",Afternoon Ride,Ride,5754,5130.0,14345.7998046875,8.342857360839840,2.796452283859250,414.4582214355470,1237.0,26.0
14757458185,"Feb 5, 2020, 5:24:06 PM",Morning Ride,Ride,4362,4008.0,9848.599609375,8.979999542236330,2.45723557472229,370.2413024902340,1239.0,11.0
14757458188,"Jan 21, 2020, 11:14:34 PM",Afternoon Ride,Ride,5085,4722.0,10830.400390625,10.84000015258790,2.2936043739318800,396.91082763671900,1235.0,15.0
14757458191,"Jan 28, 2020, 10:45:26 PM",Afternoon Ride,Ride,5255,4916.0,11087.7998046875,8.800000190734860,2.2554516792297400,395.1095886230470,1364.0,20.0
14757458192,"Jan 15, 2020, 11:04:25 PM",Afternoon Ride,Ride,6839,6092.0,14130.099609375,11.680000305175800,2.3194518089294400,527.0134887695310,1508.0,16.0
14757458195,"Jan 30, 2020, 11:05:49 PM",Afternoon Ride,Ride,5916,5559.0,13915.2998046875,9.283333778381350,2.503201961517330,521.8159790039060,1569.0,20.0
14757458196,"Jan 11, 2020, 11:25:51 PM",Afternoon Ride,Ride,4534,4306.0,10613.099609375,8.420000076293950,2.464723587036130,386.67755126953100,1049.0,16.0
14757458197,"Jan 13, 2020, 9:32:21 PM",Afternoon Ride,Ride,6145,5925.0,14004.599609375,9.271428108215330,2.363645553588870,528.7489624023440,1433.0,17.0
14757458200,"Feb 2, 2020, 9:17:40 PM",Afternoon Ride,Ride,8434,7616.0,18206.69921875,9.033333778381350,2.3905856609344500,683.6846313476560,2089.0,19.0
14757458205,"Jan 10, 2020, 9:41:34 PM",Afternoon Ride,Ride,7758,6830.0,15494.7998046875,10.619999885559100,2.2686383724212600,555.695068359375,1889.0,18.0
14757458317,"Jan 3, 2020, 11:09:41 PM",Afternoon Ride,Ride,2989,2673.0,6021.5,8.350000381469730,2.2527122497558600,221.3805694580080,574.0,21.0
14757458323,"Jan 1, 2020, 10:42:49 PM",Afternoon Ride,Ride,3260,2829.0,4019.60009765625,6.599999904632570,1.4208554029464700,77.49127197265630,448.0,18.0
14757458326,"Jan 5, 2020, 5:20:08 PM",Morning Ride,Ride,9716,7468.0,18542.599609375,22.040000915527300,2.482940435409550,498.2324523925780,2145.0,13.0
14757458328,"Jan 2, 2020, 10:03:43 PM",Afternoon Ride,Ride,4227,3414.0,9561.5,6.925000190734860,2.800673723220830,259.1986389160160,534.0,18.0
14757458344,"Dec 26, 2019, 7:54:20 PM",Lunch Ride,Ride,5679,5257.0,12418.2001953125,9.483333587646480,2.3622217178344700,479.8761901855470,1336.0,13.0
14757458346,"Dec 31, 2019, 10:55:07 PM",Afternoon Ride,Ride,5052,4490.0,11313.5,9.024999618530270,2.5197105407714800,431.55712890625,1114.0,20.0
14757458347,"Dec 29, 2019, 7:37:41 PM",Lunch Ride,Ride,3477,3044.0,7486.10009765625,9.479999542236330,2.459296941757200,276.50018310546900,829.0,17.0
14757458359,"Dec 28, 2019, 6:53:56 PM",Morning Ride,Ride,4661,3810.0,9021.2001953125,8.760000228881840,2.3677690029144300,338.5518798828130,1076.0,15.0
14757458362,"Jan 1, 2020, 7:33:39 PM",Lunch Ride,Ride,5939,5460.0,13003.5,10.199999809265100,2.3815934658050500,500.8748474121090,1334.0,20.0
14757458369,"Dec 30, 2019, 6:12:36 PM",Morning Ride,Ride,6973,4177.0,8975.2998046875,6.900000095367430,2.148743152618410,365.2261047363280,1255.0,16.0
14757458385,"Jan 2, 2020, 8:01:28 PM",Lunch Ride,Ride,5594,4507.0,9370.400390625,8.579999923706060,2.0790770053863500,312.0885009765630,1097.0,19.0
14757458489,"Dec 24, 2019, 5:52:22 PM",Morning Ride,Ride,5902,4864.0,11426.7001953125,10.279999732971200,2.3492393493652300,432.696533203125,1448.0,14.0
14757458520,"Dec 22, 2019, 6:14:29 PM",Morning Ride,Ride,7373,6232.0,14610.5,10.199999809265100,2.3444318771362300,563.2474975585940,1685.0,17.0
14757466280,"Dec 19, 2019, 10:13:10 PM",Afternoon Ride,Ride,5978,5633.0,11651.900390625,9.579999923706060,2.068506956100460,519.4769287109380,1399.0,17.0
14757466281,"Dec 18, 2019, 9:26:12 PM",Afternoon Ride,Ride,4540,4386.0,9557.2998046875,8.366666793823240,2.179046869277950,283.6291809082030,871.0,17.0
14757466289,"Dec 13, 2019, 6:10:12 PM",Morning Ride,Ride,3113,2878.0,5609.60009765625,9.640000343322750,1.9491313695907600,219.9738006591800,745.0,20.0
14757466292,"Dec 15, 2019, 4:17:38 PM",Morning Ride,Ride,2470,2384.0,5161.7001953125,9.239999771118160,2.16514253616333,222.30528259277300,600.0,15.0
14757466297,"Dec 20, 2019, 8:25:47 PM",Lunch Ride,Ride,5195,4974.0,10115.0,10.140000343322800,2.0335745811462400,457.995849609375,1260.0,23.0
14757466300,"Dec 6, 2019, 4:16:09 PM",Morning Ride,Ride,4422,4023.0,8798.7001953125,9.583333015441900,2.1870992183685300,345.28106689453100,1170.0,16.0
14757466302,"Dec 9, 2019, 8:36:09 PM",Lunch Ride,Ride,5525,5415.0,11099.5,8.680000305175780,2.049769163131710,492.6654968261720,1349.0,18.0
14757466318,"Dec 12, 2019, 3:41:00 PM",Morning Ride,Ride,5022,4494.0,12207.7001953125,8.716666221618650,2.716444253921510,366.9429626464840,1222.0,11.0
14757466349,"Dec 17, 2019, 10:16:21 PM",Afternoon Ride,Ride,3895,3740.0,11351.400390625,8.0,3.0351336002349900,310.73583984375,984.0,18.0
14757466381,"Nov 16, 2019, 5:43:09 PM",Morning Ride,Ride,5505,5152.0,11827.2001953125,9.914285659790040,2.295652151107790,486.0185241699220,1453.0,19.0
14757466384,"Nov 13, 2019, 3:07:26 PM",Morning Ride,Ride,5001,4842.0,10503.099609375,9.5,2.16916561126709,467.5160217285160,1212.0,14.0
14757466392,"Nov 25, 2019, 7:05:42 PM",Lunch Ride,Ride,5269,5129.0,10481.2001953125,9.800000190734860,2.0435173511505100,468.8160705566410,1316.0,20.0
14757466393,"Nov 24, 2019, 10:16:04 PM",Afternoon Ride,Ride,3725,3338.0,9819.900390625,8.539999961853030,2.9418513774871800,285.6961669921880,925.0,22.0
14757466424,"Nov 17, 2019, 4:13:50 PM",Morning Ride,Ride,5165,5010.0,10303.099609375,8.95714282989502,2.056506872177120,467.2561340332030,1241.0,22.0
14757466431,"Nov 19, 2019, 3:32:35 PM",Morning Ride,Ride,4787,4553.0,12363.2001953125,8.859999656677250,2.7153964042663600,374.3928527832030,1148.0,18.0
14757466442,"Nov 12, 2019, 5:03:55 PM",Morning Ride,Ride,5158,4966.0,10525.7998046875,9.260000228881840,2.1195731163024900,445.77801513671900,1359.0,14.0
14757466444,"Nov 22, 2019, 11:10:09 PM",Afternoon Ride,Ride,3037,2923.0,6177.0,10.399999618530300,2.1132397651672400,257.7115783691410,792.0,20.0
14757466454,"Nov 18, 2019, 4:47:25 PM",Morning Ride,Ride,5204,5102.0,10319.7998046875,11.5600004196167,2.0226969718933100,449.4394836425780,1251.0,29.0
14757466505,"Nov 11, 2019, 4:10:40 PM",Morning Ride,Ride,6833,4762.0,10635.7998046875,10.383333206176800,2.233473300933840,443.2367248535160,1697.0,17.0
14757466612,"Nov 7, 2019, 4:56:03 PM",Morning Ride,Ride,3862,3327.0,8221.0,9.300000190734860,2.4709949493408200,337.014892578125,978.0,14.0
14757466616,"Nov 8, 2019, 7:30:25 PM",Lunch Ride,Ride,4204,3473.0,7392.60009765625,9.300000190734860,2.128592014312740,347.7676696777340,1073.0,27.0
14757466640,"Oct 29, 2019, 2:35:51 PM",Morning Ride,Ride,5011,4718.0,14087.099609375,8.45714282989502,2.9858202934265100,416.5154724121090,1188.0,10.0
14757466652,"Oct 22, 2019, 11:05:48 PM",Afternoon Ride,Ride,3719,3319.0,7873.60009765625,10.185714721679700,2.3722808361053500,325.5587463378910,954.0,33.0
14757466684,"Nov 3, 2019, 9:27:15 PM",Afternoon Ride,Ride,5714,5458.0,17841.0,8.442856788635250,3.268779754638670,371.0256652832030,1382.0,29.0
14757466890,"Oct 31, 2019, 2:17:29 PM",Morning Ride,Ride,3889,3575.0,8542.2001953125,10.428571701049800,2.3894264698028600,345.36376953125,980.0,7.0
14757475107,"Oct 19, 2019, 3:35:59 PM",Morning Ride,Ride,4718,4157.0,10136.900390625,9.800000190734860,2.4385132789611800,386.9521789550780,1230.0,18.0
14757475169,"Oct 20, 2019, 3:01:11 PM",Morning Ride,Ride,5269,4636.0,12600.2998046875,10.779999732971200,2.7179248332977300,446.5894775390630,1249.0,15.0
14757475294,"Sep 30, 2019, 2:13:32 PM",Morning Ride,Ride,3410,2941.0,8051.10009765625,13.739999771118200,2.7375383377075200,324.31134033203100,863.0,12.0
14757475325,"Oct 4, 2019, 2:03:59 PM",Morning Ride,Ride,3960,3658.0,9403.7998046875,10.433333396911600,2.570749044418340,350.681884765625,949.0,12.0
14757475326,"Oct 7, 2019, 2:14:12 PM",Morning Ride,Ride,4908,4604.0,11635.099609375,11.15999984741210,2.527172088623050,472.9089050292970,1122.0,16.0
14757475350,"Sep 25, 2019, 4:04:27 PM",Morning Ride,Ride,5707,4612.0,13885.7001953125,9.133333206176760,3.0107762813568100,409.0824279785160,1459.0,21.0
14757475353,"Oct 13, 2019, 4:13:08 PM",Morning Ride,Ride,7840,5985.0,14051.2998046875,11.600000381469700,2.347752809524540,287.0125732421880,1622.0,17.0
14757475354,"Oct 2, 2019, 2:36:14 PM",Morning Ride,Ride,5221,5010.0,13782.7998046875,8.966666221618650,2.7510578632354700,404.4280090332030,1310.0,12.0
14757475400,"Oct 12, 2019, 5:34:10 PM",Morning Ride,Ride,12948,9438.0,15530.5,7.199999809265140,1.6455286741256700,485.2418518066410,2635.0,21.0
14757475467,"Sep 13, 2019, 2:53:30 PM",Morning Ride,Ride,4167,4041.0,11339.2998046875,9.0,2.806062936782840,321.339599609375,1032.0,18.0
14757475475,"Sep 14, 2019, 3:27:49 PM",Morning Ride,Ride,3378,2784.0,6578.2998046875,9.550000190734860,2.3628950119018600,256.31622314453100,835.0,25.0
14757475479,"Sep 20, 2019, 2:45:50 PM",Morning Ride,Ride,5765,4987.0,13957.599609375,8.319999694824220,2.7987968921661400,405.3058776855470,1495.0,16.0
14757475481,"Sep 17, 2019, 11:24:08 PM",Afternoon Ride,Ride,4482,4218.0,10095.900390625,10.0,2.3935277462005600,383.5803527832030,1076.0,26.0
14757475488,"Sep 21, 2019, 4:06:32 PM",Morning Ride,Ride,4276,3632.0,9018.099609375,10.4399995803833,2.482957124710080,335.44219970703100,1123.0,21.0
14757475491,"Sep 18, 2019, 5:15:05 PM",Morning Ride,Ride,5303,4549.0,8839.2998046875,7.239999771118160,1.943130373954770,333.90985107421900,1216.0,23.0
14757475493,"Sep 23, 2019, 2:12:57 PM",Morning Ride,Ride,5250,4924.0,11951.5,10.119999885559100,2.4271934032440200,440.77813720703100,1194.0,19.0
14757475497,"Oct 11, 2019, 5:05:39 PM",Morning Ride,Ride,11930,9805.0,23423.30078125,7.128571510314940,2.388913869857790,437.7394104003910,2679.0,17.0
14757475512,"Sep 15, 2019, 2:50:45 PM",Morning Ride,Ride,5119,4430.0,10323.0,9.757143020629880,2.3302483558654800,383.6844787597660,1159.0,24.0
14757475526,"Sep 9, 2019, 2:15:46 PM",Morning Ride,Ride,3416,3187.0,8374.099609375,10.699999809265100,2.6275808811187700,318.2199401855470,824.0,20.0
14757475592,"Sep 10, 2019, 11:08:01 PM",Afternoon Ride,Ride,2770,2587.0,6555.0,10.520000457763700,2.533823013305660,255.35128784179700,703.0,24.0
14757475660,"Aug 31, 2019, 5:13:38 PM",Morning Ride,Ride,2650,2195.0,5564.7998046875,11.460000038147000,2.5352163314819300,212.2213134765630,641.0,25.0
14757475673,"Sep 5, 2019, 2:39:35 PM",Morning Ride,Ride,4605,4442.0,12349.5,9.960000038146970,2.7801666259765600,372.739990234375,1100.0,23.0
14757475687,"Sep 2, 2019, 3:36:21 PM",Morning Ride,Ride,3422,3033.0,7369.0,7.8222222328186000,2.429607629776000,270.6372375488280,832.0,25.0
14757475692,"Sep 7, 2019, 2:18:56 PM",Morning Ride,Ride,4790,4431.0,13014.7001953125,18.639999389648400,2.937192440032960,372.46337890625,1134.0,19.0
14757475703,"Sep 3, 2019, 2:39:30 PM",Morning Ride,Ride,4203,3611.0,9171.099609375,10.34000015258790,2.539767265319820,333.23681640625,979.0,24.0
14757487117,"Aug 27, 2019, 3:54:08 PM",Morning Ride,Ride,3119,2610.0,5623.0,9.016666412353520,2.1544060707092300,212.38351440429700,758.0,23.0
14757487131,"Aug 16, 2019, 1:53:43 PM",Morning Ride,Ride,4114,3597.0,8928.7001953125,10.371428489685100,2.4822630882263200,334.427734375,945.0,19.0
14757487134,"Aug 14, 2019, 2:10:49 PM",Morning Ride,Ride,4216,2951.0,6849.10009765625,9.180000305175780,2.3209421634674100,272.44512939453100,936.0,
14757487136,"Aug 29, 2019, 11:25:11 PM",Afternoon Ride,Ride,3300,3282.0,6573.5,9.020000457763670,2.002894639968870,259.7122497558590,804.0,27.0
14757487138,"Aug 28, 2019, 10:10:53 PM",Afternoon Ride,Ride,3383,2633.0,6524.5,11.0600004196167,2.4779717922210700,256.82147216796900,878.0,27.0
14757487142,"Aug 12, 2019, 11:23:25 PM",Afternoon Ride,Ride,3421,3222.0,6902.2001953125,9.585714340209960,2.142209768295290,277.9267883300780,736.0,26.0
14757487146,"Aug 9, 2019, 2:56:49 PM",Morning Ride,Ride,3923,3437.0,7612.89990234375,11.514286041259800,2.2149839401245100,278.2334899902340,851.0,18.0
14757487283,"Aug 3, 2019, 7:00:57 PM",Lunch Ride,Ride,1646,1427.0,3387.300048828130,5.933333396911620,2.373721122741700,15.08666706085210,213.0,
14757487296,"Aug 11, 2019, 3:32:51 PM",Morning Ride,Ride,9924,9069.0,28904.80078125,11.220000267028800,3.187209129333500,583.6821899414060,2130.0,30.0
14757487315,"Aug 5, 2019, 4:47:15 PM",Morning Ride,Ride,3490,3106.0,6747.60009765625,7.650000095367430,2.172440528869630,269.4559631347660,840.0,24.0
14757487317,"Aug 6, 2019, 4:12:27 PM",Morning Ride,Ride,3359,2820.0,6556.2998046875,9.416666984558110,2.3249289989471400,257.5957336425780,798.0,23.0
14757487331,"Jul 27, 2019, 5:39:25 PM",Morning Ride,Ride,4390,2383.0,4594.5,6.480000019073490,1.9280319213867200,52.1558723449707,690.0,41.0
14757487338,"Jul 27, 2019, 3:10:58 PM",Morning Ride,Ride,7189,5758.0,14685.7998046875,7.0333333015441900,2.550503730773930,288.0061950683590,680.0,36.0
14757487348,"Jul 23, 2019, 10:50:42 PM",Afternoon Ride,Ride,3671,3065.0,7324.39990234375,10.220000267028800,2.3896901607513400,271.58270263671900,882.0,32.0
14757487350,"Aug 3, 2019, 11:02:03 PM",Afternoon Ride,Ride,5385,4854.0,7709.7998046875,4.920000076293950,1.5883395671844500,276.43255615234400,1263.0,45.0
14757487351,"Aug 8, 2019, 2:38:20 PM",Morning Ride,Ride,5289,3666.0,14560.2001953125,23.68000030517580,3.9716856479644800,453.7118225097660,931.0,20.0
14757487357,"Jul 27, 2019, 6:56:17 PM",Lunch Ride,Ride,5982,3708.0,8822.5,7.099999904632570,2.37931489944458,155.64126586914100,1066.0,42.0
